256746000,9327774,36.97554,12.57211,279,279,113,2015-08-01 00:00:00,SPAVALDA,General Cargo,GIBRALTAR
241374000,7903249,38.0085,16.62183,217,511,101,2015-08-01 00:00:00,EVIACEMENT IV,General Cargo,LICATA
671240000,8812875,36.58783,23.52683,224,247,90,2015-08-01 00:00:00,HUDA F,General Cargo,Y
244017000,9246906,37.58095,15.88839,210,210,67,2015-08-01 00:00:00,FRISIAN LADY,General Cargo,MALTA
271040283,9473975,36.22883,15.73128,283,282,86,2015-08-01 00:00:00,ATLAS B,General Cargo,CASTELLON
636016745,9506588,35.71525,14.56147,245,245,103,2015-08-01 00:00:01,BEE,General Cargo,GABES/TUNISIAN
538005972,9268083,36.30018,14.46795,269,268,114,2015-08-01 00:00:01,AUCKLAND SPIRIT,General Cargo,GIBRALTAR
271000261,8913320,40.96595,28.93332,48,345,0,2015-08-01 00:00:01,ZINNET METE,General Cargo,YUZHNY
374749000,8516744,40.87383,29.1837,66,31,0,2015-08-01 00:00:02,LIRA,General Cargo,KARTAL
377768000,8130851,41.88612,28.86559,163,161,108,2015-08-01 00:00:03,SITHONIA,General Cargo,BALCHIK
620040000,8401523,35.8115,27.39148,156,159,110,2015-08-01 00:00:05,OSMAN PRINCE,General Cargo,ALEXANDRIA
305826000,9559901,37.11659,12.0038,296,298,117,2015-08-01 00:00:05,THORCO AURORA,General Cargo,HUELVA
271002123,8212336,40.71723,28.82198,192,511,101,2015-08-01 00:00:06,ANNA M,General Cargo,MUDANYA
518100004,9043380,36.22171,21.99982,131,511,128,2015-08-01 00:00:06,RUBUS,General Cargo,HAIFA
305245000,9435117,35.92247,16.15149,86,84,97,2015-08-01 00:00:07,BBC COLORADO,General Cargo,ISKENDERUN
248098000,9143403,39.72167,11.16883,163,164,86,2015-08-01 00:00:07,SIDER CAPRI,General Cargo,GABES
247285400,9504279,38.30073,12.59087,91,90,106,2015-08-01 00:00:07,TOTO BR,General Cargo,CROTONE
214182424,9071064,38.56694,25.75362,358,2,101,2015-08-01 00:00:09,ST.MARIA,General Cargo,GEMLIK
305562000,9017410,38.33194,13.02375,265,265,97,2015-08-01 00:00:09,PERU,General Cargo,BILBAO
636012771,9371024,36.50601,14.39137,107,511,79,2015-08-01 00:00:10,SAXONA,General Cargo,TO ORDER
271002353,9187978,34.0648,27.69817,99,97,90,2015-08-01 00:00:10,SEHER II,General Cargo,ORDER
229940000,9364007,42.4901,15.79617,138,141,79,2015-08-01 00:00:11,SEA TRADER,General Cargo,ISKENDERUN
248832000,9173355,36.34214,21.52771,92,89,119,2015-08-01 00:00:12,SIR ALBERT,General Cargo,LARYMNA.GREECE
357019000,8319524,32.08599,24.05571,27,511,0,2015-08-01 00:00:12,SEA AMORE,General Cargo,TOBRUK
271002635,8216100,35.82396,10.64662,243,511,0,2015-08-01 00:00:12,BEKIR HACIBEKIROGLU,General Cargo,SOUSSE
271000829,9357078,40.9678,19.23505,199,200,113,2015-08-01 00:00:12,OSMAN DOGRUYOL,General Cargo,NEMRUT/TURKEY
351429000,9508603,41.16019,17.41093,127,128,94,2015-08-01 00:00:14,ERGE,General Cargo,SKIKDA
248400000,9453614,39.12607,19.45792,149,145,91,2015-08-01 00:00:15,MEROVING,General Cargo,ROTA (TURKEY
246210000,9229087,37.25006,20.84587,317,323,124,2015-08-01 00:00:15,VOORNEDIEP,General Cargo,BRINDISI
256183000,9057317,39.79373,19.31926,152,149,73,2015-08-01 00:00:15,EREGLI,General Cargo,AMBARLI
304995000,9218208,36.42329,17.51447,91,92,101,2015-08-01 00:00:15,SIRIUS,General Cargo,NIKOLAEV
249801000,9513373,38.5408,11.65261,96,95,103,2015-08-01 00:00:17,PUFFY,General Cargo,RAVENNA
312284000,8872801,38.00209,16.65506,39,34,96,2015-08-01 00:00:17,LUCKY JOY,General Cargo,CHIOGGIA
371175000,8971190,35.51711,28.9133,286,285,81,2015-08-01 00:00:17,ALEKSEY NOVOSELOV,General Cargo,ROSTOV
312772000,8418253,40.41378,10.85817,161,511,87,2015-08-01 00:00:18,ALI B,General Cargo,MISRATAH
237006500,6500909,36.8974,27.28829,0,511,0,2015-08-01 00:00:18,DIMITRIOS,General Cargo,KOS
214181807,8422010,35.53503,22.76337,130,131,65,2015-08-01 00:00:19,THUNDER,General Cargo,BEIRUT
373735000,9430624,40.9621,28.92576,165,323,1,2015-08-01 00:00:19,ORUBA,General Cargo,BERDYANSK
271002180,8520903,40.76471,29.43993,36,24,0,2015-08-01 00:00:20,KARAKARTAL,General Cargo,HEREKE
248573000,9081435,37.02794,27.06135,147,147,75,2015-08-01 00:00:20,VEGA II,General Cargo,TRIPOLI
240723000,7637668,40.09193,22.90628,346,346,83,2015-08-01 00:00:20,CALYPSO I,General Cargo,THESSALONIKI
341438000,9250397,40.96502,28.96513,240,241,123,2015-08-01 00:00:20,FITBURG,General Cargo,HAIFA
518697000,7920364,40.74831,28.24236,272,270,94,2015-08-01 00:00:21,TUZLA,General Cargo,NEA KARVALI
271002247,7806166,39.00636,26.71053,148,145,81,2015-08-01 00:00:21,FIDAN,General Cargo,ALIAGA
244865000,9346691,39.45429,18.23908,219,217,90,2015-08-01 00:00:22,VELSERDIJK,General Cargo,POZZALLO
636015267,9229075,39.98305,26.05731,66,65,100,2015-08-01 00:00:22,VEERSEDIEP,General Cargo,LIMAS
271002103,9005895,38.0477,26.33332,155,511,90,2015-08-01 00:00:23,KAPTAN CEVDET,General Cargo,GULLUK
518710000,8402864,40.0085,25.98733,258,260,113,2015-08-01 00:00:23,UMAY,General Cargo,DAMMAM
305887000,9139323,38.24978,12.72172,81,81,74,2015-08-01 00:00:23,ADDI L.,General Cargo,RAVENNA
271002656,9424259,37.11575,27.11008,164,166,74,2015-08-01 00:00:24,TOLGA TOMBA,General Cargo,ISKENDERUN/TURKEY
357104000,9379480,38.67593,24.19087,120,120,89,2015-08-01 00:00:24,BOULIS,General Cargo,ORISTANO
515694000,8721337,36.49283,22.09661,295,292,73,2015-08-01 00:00:24,AMUR 2507,General Cargo,TORRE ANNUNZIATA
538001564,9261011,39.18516,25.40464,205,202,141,2015-08-01 00:00:25,CORINTH,General Cargo,RAVENNA ITALY
249201000,9359210,38.82397,24.03698,119,511,99,2015-08-01 00:00:26,ASVIRA,General Cargo,BARLETTA
357297000,8906494,40.84349,29.24685,53,46,1,2015-08-01 00:00:26,FEYZ COMMANDER,General Cargo,ORDER
244710882,9674921,40.48833,26.95218,69,68,103,2015-08-01 00:00:28,ZEALAND AMALIA,General Cargo,YUZHNY OPL
237565100,7614824,39.76006,23.12019,341,340,77,2015-08-01 00:00:29,CALYPSO,General Cargo,LARYMNA-THESSALONIKI
246872000,9658094,38.35455,16.68832,39,44,91,2015-08-01 00:00:29,ABIS DUISBURG,General Cargo,TARANTO
201100097,7125196,39.9285,19.76853,312,511,86,2015-08-01 00:00:29,FROSINA,General Cargo,VLORE
271000833,9349021,39.89042,19.29417,146,145,82,2015-08-01 00:00:31,ASLI ELIF,General Cargo,ALIAGA
245529000,9195391,36.797,20.82233,287,291,104,2015-08-01 00:00:33,HENDRIK S,General Cargo,BIRKENHEAD
271000216,8302404,40.41707,29.08674,209,106,0,2015-08-01 00:00:37,MAKBULE ANA,General Cargo,GEMLIK
240189000,7931088,38.33725,21.84659,356,511,0,2015-08-01 00:00:38,ELENI K II,General Cargo,DREPANO
271002078,7937874,40.72952,28.84433,66,511,79,2015-08-01 00:00:39,YUSUF CELAL,General Cargo,SARAYLAR
214182224,8105428,35.93716,22.92159,235,238,112,2015-08-01 00:00:39,ICEL,General Cargo,MISRATAH
246745000,9507130,36.334,19.64485,89,90,111,2015-08-01 00:00:40,BARENTSZDIEP,General Cargo,LIMAS
373532000,9055931,38.7644,26.9154,336,154,1,2015-08-01 00:00:42,SALACAK,General Cargo,NEMRUT
271043732,8500056,40.96974,28.99763,15,15,82,2015-08-01 00:00:43,KNIDOS M,General Cargo,BANDIRMA
273338780,9106936,41.09764,29.05943,183,179,101,2015-08-01 00:00:44,MERLE,General Cargo,MERSIN
356425000,9031260,34.48733,28.34603,117,114,80,2015-08-01 00:00:45,VERA SKY,General Cargo,ASHDOD
377734000,9142447,38.60242,10.12517,94,94,96,2015-08-01 00:00:45,ALLEGRO,General Cargo,DURRES
256331000,9375082,38.77788,15.36913,337,329,90,2015-08-01 00:00:46,PALMALI CONFIDENCE,General Cargo,NAPLES
357216000,8500408,38.31565,15.60996,274,278,73,2015-08-01 00:00:46,REGGAE,General Cargo,BEJAIA
352017000,9370745,35.95851,26.9112,269,269,129,2015-08-01 00:00:47,ANDALUCIA,General Cargo,GIBRALTAR
256203000,9367841,38.48685,13.06685,274,274,66,2015-08-01 00:00:47,ELENI K III,General Cargo,PORTO VESME
357925000,8914312,37.06933,21.12667,313,316,94,2015-08-01 00:00:48,MEHMET AGA,General Cargo,PORTO MARGERA
229725000,9401934,37.8392,23.4779,278,280,93,2015-08-01 00:00:48,ST.ANDREW,General Cargo,KALAMAKI
305396000,9421154,42.71461,15.57836,140,141,101,2015-08-01 00:00:49,UBC MOIN,General Cargo,BEJAIA
271000388,8512059,41.86185,28.78305,327,330,100,2015-08-01 00:00:50,ERHAN ARAZ,General Cargo,RO GALATZ
312940000,9148738,36.45533,27.069,320,188,82,2015-08-01 00:00:50,JOY H,General Cargo,CONSTANTA
636016381,9449388,39.3183,25.5167,29,31,30,2015-08-01 00:00:51,SANTANA,General Cargo,MARIUPOL UKRAINE
271000919,9045704,42.22579,29.10039,354,352,98,2015-08-01 00:00:51,CS CIHAN,General Cargo,CONSTANTA
207021000,8301840,40.77794,29.60047,229,511,1,2015-08-01 00:00:51,SOZOPOL 1,General Cargo,DILER
636012774,9372468,37.5469,25.89787,168,167,81,2015-08-01 00:00:52,SPARTA,General Cargo,BEIRUT
720927000,9071052,37.10045,12.48503,286,288,88,2015-08-01 00:00:53,KATJA,General Cargo,SEVILLA
577176000,7924334,37.259,23.83725,218,214,77,2015-08-01 00:00:53,GULER,General Cargo,AL KHUMS
256551000,9372602,36.0106,29.53455,113,112,69,2015-08-01 00:00:54,AZOV CONFIDENCE,General Cargo,DORTYOL TURKEY
518690000,8917869,37.34616,25.26783,90,511,80,2015-08-01 00:00:54,BIRCH,General Cargo,ALEXANDRIA
255805480,9388388,39.37999,17.84768,229,227,148,2015-08-01 00:00:54,LIBERTAS H,General Cargo,GIOIA TAURO
376549000,8412558,38.00353,25.7993,171,172,116,2015-08-01 00:00:55,UNION DEMETER,General Cargo,PORT SAID
636013841,9512434,34.76012,17.85032,109,109,115,2015-08-01 00:00:56,OCEAN FORTUNE,General Cargo,ALEXANDRIA
246803000,9536052,40.63106,18.26476,146,144,88,2015-08-01 00:00:57,GEERVLIET,General Cargo,LIMAS
477441900,9458456,35.30544,22.12085,68,68,134,2015-08-01 00:00:58,PACIFIC VICTOR,General Cargo,TRABZON
273334560,9598866,36.39929,23.19694,89,88,104,2015-08-01 00:00:59,NEVA LEADER 6,General Cargo,ROSTOV
373173000,8602957,37.17325,10.79705,278,280,73,2015-08-01 00:01:00,LADY AY,General Cargo,RADES
304341000,9014676,36.23672,23.10552,0,211,0,2015-08-01 00:01:00,WITTENBERGEN,General Cargo,BELFAST
256689000,9387736,36.24183,29.10883,289,293,102,2015-08-01 00:01:01,AZOV COAST,General Cargo,TAGANROG
355463000,9306433,35.96133,25.645,135,134,102,2015-08-01 00:01:01,SIRIOS BULKER I,General Cargo,ALEXANDRIA
271001038,9391452,41.00467,28.99117,189,185,123,2015-08-01 00:01:01,SUAT KARABEKIR,General Cargo,NEMRUT
312050000,9031430,36.95203,15.51696,220,511,88,2015-08-01 00:01:02,CPT.AHMAD II,General Cargo,BEJAIA
247182200,9338125,36.30267,15.10083,193,193,107,2015-08-01 00:01:02,SDS WIND,General Cargo,GABES
271044047,9383730,36.4781,16.29353,269,268,90,2015-08-01 00:01:02,HATICE CAVUSOGLU,General Cargo,JORF LASFAR
271000766,9045663,36.44382,22.07245,115,511,123,2015-08-01 00:01:02,H.KAPTAN,General Cargo,ISKENDERUN
304142000,9073086,37.66619,10.18467,270,267,113,2015-08-01 00:01:03,EMSTAL,General Cargo,SEVILLA/SPAIN
305779000,9087532,36.90226,12.24811,303,304,119,2015-08-01 00:01:03,PLANET V,General Cargo,CASTELLON
304046000,9373503,40.4236,28.91807,275,275,102,2015-08-01 00:01:04,SPANACO LOYALTY,General Cargo,ALIAGA
671471000,9237931,38.68513,20.37959,326,322,111,2015-08-01 00:01:04,HARMONY M,General Cargo,PLOCE
376423000,8411671,36.51095,22.09314,296,296,79,2015-08-01 00:01:04,MARE,General Cargo,RIJEKA
305779000,9087532,36.90226,12.24811,303,304,119,2015-08-01 00:01:05,PLANET V,General Cargo,CASTELLON
249114000,9430791,37.18967,26.94358,148,143,100,2015-08-01 00:01:05,CELIK 1,General Cargo,ISKENDERUN/TURKEY
236402000,9347073,34.82831,11.92282,348,349,106,2015-08-01 00:01:07,BREMER ELENA,General Cargo,BIZERTE
236256000,9302061,40.81007,28.87885,62,74,12,2015-08-01 00:01:08,BBC BULGARIA,General Cargo,POTI
518616000,8220759,36.20793,18.34478,263,260,82,2015-08-01 00:01:08,DADALI,General Cargo,TENES
271000303,9001148,42.56024,28.96487,173,169,111,2015-08-01 00:01:09,DOST 1,General Cargo,GEBZE
341032000,8728490,36.468,28.23997,129,132,63,2015-08-01 00:01:09,VOLGA 4052,General Cargo,ASHDOD (ISRAEL
271001001,9381940,36.6799,14.34798,286,287,89,2015-08-01 00:01:10,ZINNET CAVUSOGLU,General Cargo,LAS SABLES
271042622,9540601,38.60623,24.71622,191,186,101,2015-08-01 00:01:11,SELDENIZ,General Cargo,VALENCIA
245726000,9514937,40.20261,17.15993,172,172,99,2015-08-01 00:01:12,WAALDIJK,General Cargo,SETUBAL
671606000,7522203,33.13573,29.0675,295,511,90,2015-08-01 00:01:12,ALBATROSS,General Cargo,BARLETTA
272141000,8918356,42.49296,29.06952,351,354,80,2015-08-01 00:01:12,BBANA DO CASTELO,General Cargo,CONSTANTA
248737000,9564994,38.44847,25.77829,356,356,104,2015-08-01 00:01:12,ZEYCAN ANA,General Cargo,DERINCE
248689000,9507350,42.08348,10.6453,168,166,96,2015-08-01 00:01:13,WILSON ALGECIRAS,General Cargo,ZARZIS
370584000,9508768,37.23822,15.2016,256,511,0,2015-08-01 00:01:13,MUNZUR,General Cargo,ORDER
271043908,9000716,39.22795,25.75735,24,25,67,2015-08-01 00:01:14,ELIT,General Cargo,GEMLIK
246602000,9385893,36.81868,13.56457,283,286,106,2015-08-01 00:01:14,FRISIANA,General Cargo,MOERDIJK NL
518955000,9061265,41.26983,12.2605,316,319,115,2015-08-01 00:01:16,ARCHER,General Cargo,CIVITAVECCHIA
248581000,9506564,36.3922,22.70986,259,258,100,2015-08-01 00:01:16,BONITO,General Cargo,CASABLANCA
241233000,7708417,38.25939,21.73624,0,511,0,2015-08-01 00:01:16,AGIOS GEORGIOS,General Cargo,PATRA
518898000,9141912,40.76534,28.78741,78,76,102,2015-08-01 00:01:17,HILAL BEY,General Cargo,ZONGULDAK
235101908,9338137,35.68622,27.6391,141,139,120,2015-08-01 00:01:18,REUNION BAY,General Cargo,SUEZ
667005041,8321682,38.2815,20.11152,157,159,80,2015-08-01 00:01:19,MERO STAR,General Cargo,DAMIETTA
271043941,8102799,38.3647,26.22982,212,216,57,2015-08-01 00:01:19,MUHAMMET GUMUSTAS 2,General Cargo,ISKENDERUN
214180910,8620040,40.86375,28.95923,162,157,67,2015-08-01 00:01:20,NEREY,General Cargo,GEBZE
256207000,9306407,39.172,22.85133,201,165,0,2015-08-01 00:01:21,WOLF,General Cargo,TSINGELI
373249000,7928665,34.68904,13.07934,51,60,74,2015-08-01 00:01:21,NASIP,General Cargo,CATANIA
271002067,8715390,41.86831,16.52763,132,130,80,2015-08-01 00:01:22,KAPTAN HILMI III,General Cargo,SOUSSE-TUNISIA
515184000,8211136,40.95679,28.9575,215,511,84,2015-08-01 00:01:22,SIBIRSKIY 2132,General Cargo,BANDIRMA
229372000,9651541,41.06141,17.78569,315,317,93,2015-08-01 00:01:24,SIDER TIS,General Cargo,PORTO MARGHERA
256447000,9412361,36.88548,13.76073,286,286,91,2015-08-01 00:01:24,AYLISH,General Cargo,LEIXOES/PORTUGAL
577302000,8602000,38.34599,14.91535,97,511,72,2015-08-01 00:01:25,MY DURU,General Cargo,PLOCE
370804000,8903052,37.55781,20.53874,332,332,63,2015-08-01 00:01:25,LADY ARZU,General Cargo,CHIOGGIA
271043599,8834940,42.22043,28.59087,338,340,79,2015-08-01 00:01:26,FIRTINA S,General Cargo,ILLICHIVSK
271000615,9045651,36.42129,18.73482,269,269,94,2015-08-01 00:01:26,MISTRAL,General Cargo,BIZZERTE
356211000,9504944,37.56748,10.69044,282,286,98,2015-08-01 00:01:27,RIO EKUKU,General Cargo,BATA
518916000,9142540,40.55347,27.82186,98,96,123,2015-08-01 00:01:28,BOZOK,General Cargo,GEMLIK
372810000,9005388,42.48861,27.47849,236,271,0,2015-08-01 00:01:28,ARINDA JOY,General Cargo,BURGAS
304373000,9235385,35.84363,14.64431,30,4,1,2015-08-01 00:01:28,JANINA,General Cargo,MARSAXLOK
511005100,8407448,39.65229,19.56134,143,320,88,2015-08-01 00:01:29,BASEL S5,General Cargo,GULLUK
511040000,8703256,34.30921,25.18923,113,111,112,2015-08-01 00:01:31,BASEL S3,General Cargo,PORTSAID
518100059,9137856,40.70065,29.46095,0,511,0,2015-08-01 00:01:34,NAUTICAST,General Cargo,YALOVA
247289300,9504619,38.4635,24.79267,194,196,122,2015-08-01 00:01:34,CDRY BLUE,General Cargo,ORDER
616886000,7429322,37.41841,10.80912,107,108,111,2015-08-01 00:01:34,KALELI ANA,General Cargo,ORDER
373157000,9368637,37.91632,23.02014,195,44,1,2015-08-01 00:01:36,JILDA,General Cargo,KALAMAKI
271002598,9384978,38.91169,26.77126,328,10,92,2015-08-01 00:01:37,ENKO HASLAMAN,General Cargo,AMBARLI
271000929,9352183,38.51133,25.09317,32,32,90,2015-08-01 00:01:37,GUNDEM 3,General Cargo,GEMLIK
636015263,9421087,34.3215,26.4315,108,109,102,2015-08-01 00:01:37,LOODIEP,General Cargo,ASHDOD
671389000,8202941,37.48642,23.87939,203,278,1,2015-08-01 00:01:38,SEA BIRD,General Cargo,ORDER
311056200,9473236,40.71034,18.80684,7,9,124,2015-08-01 00:01:38,CLIPPER NEWARK,General Cargo,BAR / MONTENEGRO
319760000,9327920,37.11495,27.27968,329,206,1,2015-08-01 00:01:39,SPUTNIK,General Cargo,DUBROVNIK
620036000,8913021,34.24144,25.19126,127,126,116,2015-08-01 00:01:39,AMIRA LEEN,General Cargo,ALEXANDRIA / EGYPT
271000739,9280225,41.05967,29.04517,200,201,110,2015-08-01 00:01:40,MUAZZEZ K,General Cargo,NEMRUT
212267000,9371402,41.2412,19.40126,231,33,0,2015-08-01 00:01:40,TONGAN II,General Cargo,DURRES
271001050,9379349,36.22659,29.06819,293,295,130,2015-08-01 00:01:41,MICHEL A,General Cargo,PIRAEUS
271000956,9401037,38.37331,20.13603,335,333,106,2015-08-01 00:01:42,DINAMIK,General Cargo,KOPER
271002144,9040962,32.87289,29.27225,336,335,102,2015-08-01 00:01:44,MUAMMER YAAGCI,General Cargo,LARIMNA
304010767,9014664,36.8924,13.58985,286,289,82,2015-08-01 00:01:44,RHEINFELS,General Cargo,CEUTA
"244819000,9401245,34.8285,25.4585,92,93,91,2015-08-01 00:01:44,BEAUMARE,General Cargo,""TRIPOLI,LB"""
376986000,8109101,40.95765,28.91521,0,319,0,2015-08-01 00:01:45,MAXAL ZITA,General Cargo,BIZERTE
271002264,7520712,39.439,26.31967,285,290,108,2015-08-01 00:01:48,MIRAC 3,General Cargo,NULL
564351000,8507200,41.08289,17.71963,145,146,139,2015-08-01 00:01:48,GEIRANGER,General Cargo,GIBRALTAR
247285200,9546447,41.77126,16.75998,133,132,110,2015-08-01 00:01:48,HARTURA,General Cargo,SKIKDA
305810000,9409613,37.04045,23.74155,220,222,82,2015-08-01 00:01:49,PELEUS,General Cargo,RAVENNA
671480000,7510884,40.43533,29.11383,317,511,0,2015-08-01 00:01:49,SKIFF,General Cargo,GEMLIK
351734000,9437309,32.78185,28.26537,289,290,143,2015-08-01 00:01:49,ABB VANESSA,General Cargo,BE ANR
373898000,9195731,35.84526,18.01394,86,89,101,2015-08-01 00:01:50,LADY GUL,General Cargo,MERSIN
271000825,9335355,40.96823,28.97257,242,511,81,2015-08-01 00:01:52,GULIZAR ANA,General Cargo,TURKELI
271000269,9040936,39.51147,26.03621,9,13,98,2015-08-01 00:01:53,ATASOYLAR,General Cargo,TUZLA
239279500,7524017,37.24349,26.54794,96,90,80,2015-08-01 00:01:53,KOSTAS DIMAKIS,General Cargo,ALIVERI
305251000,9391036,35.747,28.81633,271,269,116,2015-08-01 00:01:53,BALU C,General Cargo,ISTANBUL
"353262000,9400899,36.20647,15.87525,88,89,127,2015-08-01 00:01:53,CLIPPER KAMOSHIO,General Cargo,""CONSTANTA,ROMANIA"""
304228000,9017422,36.81751,15.42814,218,218,99,2015-08-01 00:01:56,PASADENA,General Cargo,CEUTA
672703000,9523237,38.2831,10.26388,291,293,91,2015-08-01 00:01:57,RADES,General Cargo,PORTO VESME
273111100,7625691,37.45687,11.17512,295,295,109,2015-08-01 00:01:57,FEDOR VARAKSIN,General Cargo,LIEPAJA
620000001,7113624,32.0926,24.03599,18,511,1,2015-08-01 00:01:57,AZEZA MOON,General Cargo,TUBRUQ
247310200,9504633,39.79353,18.43715,15,19,99,2015-08-01 00:01:58,CDRY BLACK,General Cargo,BARLETTA
312425000,8408650,36.78149,23.35903,198,185,102,2015-08-01 00:01:58,HALA B,General Cargo,KOPER
215576000,8607579,38.29094,25.92932,181,318,1,2015-08-01 00:02:00,SIRIOS CEMENT III,General Cargo,MESTA.CHIOS
241374000,7903249,38.004,16.6175,219,511,101,2015-08-01 00:02:00,EVIACEMENT IV,General Cargo,LICATA
271040283,9473975,36.22987,15.72551,281,279,87,2015-08-01 00:02:00,ATLAS B,General Cargo,CASTELLON
236472000,9347085,39.68395,18.41241,41,42,94,2015-08-01 00:02:01,BREMER JOHANNA,General Cargo,SPLIT
636016745,9506588,35.71281,14.55515,244,244,102,2015-08-01 00:02:01,BEE,General Cargo,GABES/TUNISIAN
538005972,9268083,36.30015,14.46005,269,268,114,2015-08-01 00:02:01,AUCKLAND SPIRIT,General Cargo,GIBRALTAR
671240000,8812875,36.58433,23.522,229,248,90,2015-08-01 00:02:02,HUDA F,General Cargo,Y
240246000,7822483,38.23115,24.57308,147,162,79,2015-08-01 00:02:02,ZOE,General Cargo,ASPROPIRGOS
377768000,8130851,41.88032,28.86808,161,159,107,2015-08-01 00:02:03,SITHONIA,General Cargo,BALCHIK
